epoch,loss,val_loss
0,942.4254150390625,786.5462036132812
1,913.3855590820312,765.5697631835938
2,875.55810546875,740.7174682617188
3,827.4370727539062,706.0424194335938
4,767.4031982421875,654.8895874023438
5,694.94189453125,582.99462890625
6,619.8050537109375,494.60076904296875
7,540.697021484375,400.56829833984375
8,460.4497375488281,313.9593505859375
9,384.7693176269531,243.92874145507812
10,316.3661804199219,197.18728637695312
11,261.0180969238281,172.32215881347656
12,218.74664306640625,162.09669494628906
13,185.36476135253906,160.67578125
14,158.66098022460938,158.60240173339844
15,135.7333526611328,156.64012145996094
16,121.6269302368164,151.3639678955078
17,107.97106170654297,143.39820861816406
18,99.41194152832031,135.04592895507812
19,91.34770202636719,129.4488067626953
20,85.92778778076172,124.28301239013672
21,81.8849868774414,120.31197357177734
22,78.55418395996094,112.12471008300781
23,75.93789672851562,105.61576843261719
24,74.01583099365234,101.77399444580078
25,72.63285827636719,97.28504943847656
26,71.29936218261719,93.8837890625
27,70.5874252319336,91.16064453125
28,70.15165710449219,85.59355926513672
29,69.22591400146484,82.70513153076172
30,69.10389709472656,80.11042022705078
31,68.73577880859375,77.73162841796875
32,68.18828582763672,75.54920196533203
33,68.18213653564453,75.00128173828125
34,68.3261947631836,72.76630401611328
35,67.84578704833984,71.75473022460938
36,67.26858520507812,70.15072631835938
37,67.24433135986328,68.91068267822266
38,67.32029724121094,68.21631622314453
39,66.87767791748047,68.81820678710938
40,66.42317199707031,67.55236053466797
41,66.71662902832031,65.36466979980469
42,66.18292236328125,65.15385437011719
43,66.15597534179688,63.803611755371094
44,66.13977813720703,64.18000030517578
45,65.63937377929688,64.62329864501953
46,65.90626525878906,62.61305618286133
47,65.78512573242188,61.19605255126953
48,65.8344955444336,61.99625778198242
49,65.28988647460938,60.94144821166992
50,65.76753234863281,59.97663497924805
51,65.14509582519531,60.37044143676758
52,65.67414855957031,59.68354797363281
53,65.09603118896484,57.17350769042969
54,65.41100311279297,56.84336853027344
55,65.43462371826172,58.22956466674805
56,65.21912384033203,57.94484329223633
57,64.99285888671875,56.00244140625
58,64.67349243164062,57.448585510253906
59,65.1250991821289,57.244728088378906
60,64.84414672851562,56.52907180786133
61,65.28121948242188,56.444236755371094
62,65.04988861083984,55.905975341796875
63,64.65718078613281,56.27242660522461
64,65.05229949951172,56.11741638183594
65,64.69823455810547,55.27838897705078
66,64.93576049804688,54.308738708496094
67,64.95325469970703,55.668975830078125
68,64.70030975341797,55.35176086425781
69,64.31653594970703,54.041229248046875
70,64.82750701904297,55.635868072509766
71,64.90180969238281,56.09382629394531
72,64.78755187988281,55.55369186401367
73,64.57813262939453,54.52067947387695
74,64.5337905883789,53.49028778076172
75,64.88119506835938,53.661354064941406
76,64.55996704101562,54.752323150634766
77,64.52176666259766,54.06626510620117
78,64.77169036865234,53.30514144897461
79,64.25951385498047,53.47604751586914
80,64.66525268554688,55.28580093383789
81,64.64361572265625,52.422916412353516
82,64.57749938964844,53.977962493896484
83,64.59341430664062,53.25828170776367
84,64.56216430664062,53.68150329589844
85,64.58027648925781,53.769927978515625
86,64.58866882324219,54.104644775390625
