epoch,loss,val_loss
0,1236.9482421875,1096.46142578125
1,1192.7984619140625,1071.6121826171875
2,1137.968505859375,1040.4296875
3,1068.93505859375,997.2106323242188
4,985.9295043945312,937.74853515625
5,892.2990112304688,859.839111328125
6,789.4986572265625,763.19140625
7,682.0020141601562,648.9100341796875
8,575.5598754882812,529.8985595703125
9,475.88226318359375,415.5677185058594
10,386.2552795410156,316.3857421875
11,309.29119873046875,239.1134796142578
12,246.4998016357422,185.2962188720703
13,196.7042694091797,150.1241455078125
14,160.1490020751953,126.86805725097656
15,133.0484161376953,111.70822143554688
16,112.3348617553711,99.90491485595703
17,99.04821014404297,91.056396484375
18,90.18517303466797,87.38610076904297
19,83.3348388671875,82.12957763671875
20,78.28671264648438,77.00418853759766
21,75.97149658203125,76.54835510253906
22,74.23457336425781,74.66925811767578
23,73.12403869628906,72.71224975585938
24,71.93115234375,68.74353790283203
25,70.73848724365234,69.43219757080078
26,70.54222869873047,69.15577697753906
27,69.69402313232422,66.23206329345703
28,69.56278991699219,66.1160888671875
29,69.0785903930664,65.58140563964844
30,68.9325942993164,65.62625885009766
31,68.51139068603516,64.32850646972656
32,68.189697265625,62.22317886352539
33,67.4557113647461,62.51064682006836
34,67.26139831542969,61.28632354736328
35,67.37500762939453,63.66655349731445
36,66.86035919189453,61.271484375
37,66.55931091308594,61.147705078125
38,66.4920425415039,60.65673065185547
39,65.92355346679688,59.29537582397461
40,66.35321044921875,59.465511322021484
41,66.08480834960938,58.992008209228516
42,65.98171997070312,57.483707427978516
43,65.67736053466797,57.72547912597656
44,65.34215545654297,59.102760314941406
45,65.55902862548828,58.53676223754883
46,65.1930923461914,57.094669342041016
47,65.1677474975586,58.50727462768555
48,65.02281951904297,56.95811462402344
49,64.91168975830078,57.29164505004883
50,64.90587615966797,56.63473892211914
51,64.70243835449219,57.50718688964844
52,64.37150573730469,57.1695556640625
53,64.5639419555664,56.06718444824219
54,64.39407348632812,56.70532989501953
55,64.3557357788086,56.5078125
56,64.10692596435547,56.453399658203125
57,64.12549591064453,56.84592056274414
58,63.998844146728516,55.69797134399414
59,64.01435089111328,55.34807205200195
60,64.06449890136719,55.13520431518555
61,63.915504455566406,55.320709228515625
62,64.04020690917969,55.84144592285156
63,63.637516021728516,56.23753356933594
64,63.850486755371094,56.142791748046875
65,63.801353454589844,55.65980529785156
